"","id","paper_freq","h_index","name_of_author","total_papers","citation_count","average_citations","country","institute","institute_ID","average_coauthors","connected_countries","connected_institutes","average_h_index_of_coauthors","average_DCM_papers_of_coauthors","author_classification","connections","connections_per_paper","second_order_connections","second_order_connections_per_paper","third_order_connections","third_order_connections_per_paper","betweenness","closeness"
"370","7405346352",11,55,"Nakamura M.",478,12300,25.7322175732218,"Japan","Keio University School of Medicine",60025252,6.27272727272727,1,7,39.0666666666667,9.63333333333333,0,12,1.09090909090909,39,3.54545454545455,144,13.0909090909091,0.194574675324675,3.47500974837718
"371","7003783717",5,25,"Takaishi H.",50,2283,45.66,"Japan","Keio University School of Medicine",104279550,7,1,7,43.1142857142857,10.7428571428571,2,10,2,39,7.8,144,28.8,0.0485238095238095,3.47496989506279
"372","55729615700",5,22,"Tsuji T.",123,1468,11.9349593495935,"Japan","Kitasato University Kitasato Institute Hospital",104230359,7.8,1,7,46.48,10.92,2,7,1.4,41,8.2,146,29.2,15.8,3.47498982160572
"373","55469806600",2,5,"Dong Y.",5,302,60.4,"United States","David Geffen School of Medicine at UCLA",105384991,5,1,3,16.625,6.125,2,3,1.5,9,4.5,44,22,0,3.47098917463772
"374","13408243800",2,6,"Marehbian J.",8,248,31,"United States","Keck School of Medicine of USC",100270196,5,1,2,15.1111111111111,5.66666666666667,2,3,1.5,9,4.5,44,22,0,3.47098917463772
"375","16444170400",2,4,"Albistegui-DuBois R.",4,176,44,"United States","David Geffen School of Medicine at UCLA",105384991,5,1,3,15.5555555555556,5.66666666666667,3,3,1.5,9,4.5,44,22,0,3.47098917463772
"376","18537355000",3,13,"Onari K.",17,458,26.9411764705882,"Japan","Yokohama Minami Kyosai Hospital",120276690,4.33333333333333,1,3,7.4,4.9,2,5,1.66666666666667,6,2,6,2,0,1.66112956810631
"377","7202222823",5,18,"Homma T.",36,926,25.7222222222222,"Japan","Niigata Spine Surgery Center",101812454,5,1,3,16.2857142857143,6.42857142857143,2,2,0.4,5,1,9,1.8,0,3.46741431595812
"378","7402825328",2,8,"Kawasaki M.",17,177,10.4117647058824,"Japan","Kochi University",103707331,3,1,4,21.1666666666667,10.5,3,4,2,33,16.5,141,70.5,0,3.47455149044498
"379","57205841106",2,5,"Fujimoto H.",5,103,20.6,"Japan","Yamaguchi University",105317377,5,1,4,12,5.375,3,5,2.5,42,21,143,71.5,0.38375,3.47479056645967
"380","8507588600",7,10,"Takeuchi K.",29,405,13.9655172413793,"Japan","Odate Municipal General Hospital",112579404,7.14285714285714,1,8,16.48,7,2,9,1.28571428571429,27,3.85714285714286,124,17.7142857142857,0.00285714285714286,3.47371498340527
"381","9335361000",3,7,"Aburakawa S.",11,229,20.8181818181818,"Japan","Aomori Rosai Hospital",109852046,9,1,7,16.3157894736842,7.26315789473684,2,9,3,27,9,124,41.3333333333333,0.00285714285714286,3.47371498340527
"382","57202411171",5,30,"Nishida K.",170,2946,17.3294117647059,"Japan","Kobe University School of Medicine",109939863,6.6,1,8,24.4347826086957,5.60869565217391,1,9,1.8,16,3.2,17,3.4,0.0838333333333333,1.69200958247011
"383","7004236019",8,32,"Doita M.",159,3441,21.6415094339623,"Japan","Iwate Medical University",112250407,5.75,1,10,24.3275862068966,4.89655172413793,1,11,1.375,17,2.125,17,2.125,0.199833333333333,1.69202375534342
"384","7007070617",2,4,"Miura J.",4,79,19.75,"Japan","Kobe University School of Medicine",109939863,6,1,4,31.6666666666667,6.22222222222222,3,5,2.5,13,6.5,17,8.5,0.004,1.69197651335573
"385","7201750306",2,3,"Miyata K.",3,63,21,"Japan","Kobe University School of Medicine",109939863,6,1,4,31.8888888888889,6.22222222222222,3,5,2.5,13,6.5,17,8.5,0.004,1.69197651335573
"386","12788161700",3,6,"Toda N.",11,217,19.7272727272727,"Japan","Gunma Spine Center (Harunaso Hospital)",112965011,6.66666666666667,1,3,6.11111111111111,2.22222222222222,2,5,1.66666666666667,6,2,6,2,0.0025,1.66112956810631
"387","35513253800",2,8,"Shimizu T.",18,222,12.3333333333333,"Japan","Harunaso Hospital",102820191,6.5,1,3,5.4,2.6,2,4,2,6,3,6,3,0,1.66112501473358
"388","57197395709",2,5,"Marx T.",6,127,21.1666666666667,"Germany","Martin-Universität Halle-Wittenberg",103727033,5.5,1,3,51.6666666666667,6,3,3,1.5,23,11.5,80,40,0,3.47275946842711
"389","7102047679",7,67,"Sonntag V.",524,19954,38.0801526717557,"United States","Barrow Neurological Institute",103112737,5.42857142857143,3,9,39.6363636363636,7.54545454545455,1,8,1.14285714285714,33,4.71428571428571,91,13,2.64192688910202,3.4738145464551
"390","7004430462",5,46,"Traynelis V.",318,7006,22.0314465408805,"United States","Rush University Medical Center",108617866,7,4,16,52,10.7058823529412,1,16,3.2,76,15.2,141,28.2,17.7184441792503,3.47889984098098
"391","17737043400",2,3,"Yamada K.",3,58,19.3333333333333,"Japan","Yokohama Minami Kyosai Hospital",102095485,4.5,1,3,8.6,5.3,3,5,2.5,6,3,6,3,0,1.66112956810631
"392","14072021600",5,9,"Tan C.",14,519,37.0714285714286,"Singapore","Singapore General Hospital",103923042,5.6,1,3,16.1428571428571,6.64285714285714,2,3,0.6,10,2,10,2,0,1.67221311611119
"393","7404905743",2,7,"Kato Y.",7,418,59.7142857142857,"Japan","Toyonaka Municipal Hospital",106532139,4.5,1,4,40.5,13,2,4,2,31,15.5,114,57,0,3.47668441343859
"394","55898328000",5,19,"Lo Y.",138,1442,10.4492753623188,"Singapore","Duke-NUS Medical School Singapore",60095034,4.8,1,4,12.9,6.45,2,3,0.6,10,2,10,2,0,1.67221311611119
"395","8688644700",6,9,"Chen J.",23,309,13.4347826086957,"Singapore","Singapore General Hospital",113195985,7.66666666666667,2,6,12.6315789473684,5.21052631578947,2,8,1.33333333333333,10,1.66666666666667,10,1.66666666666667,0.08,1.67223618818452
"396","6508311845",2,9,"Shoda N.",11,212,19.2727272727273,"Japan","University of Tokyo",111415189,5.5,1,6,30.7777777777778,11.2222222222222,2,6,3,56,28,165,82.5,0.00125,3.4782209416451
"397","55597757900",2,6,"Hayakawa K.",12,218,18.1666666666667,"Japan","University of Tokyo",111415189,7,2,9,27.8181818181818,10,2,10,5,86,43,248,124,14.4774098505709,3.4831790043626
"398","8592029300",3,7,"Motosuneya T.",15,212,14.1333333333333,"Japan","Saitama Medical Center, Saitama Medical University",100247085,5.33333333333333,1,3,12.6,3.6,2,3,1,12,4,43,14.3333333333333,12.68,3.46878380776298
"399","14023099600",3,6,"Kojima T.",8,106,13.25,"Japan","Yamaguchi University",105317377,5.33333333333333,1,3,16.6666666666667,6.58333333333333,3,6,2,42,14,143,47.6666666666667,0.0121515151515152,3.474810490946
"400","14022970000",2,5,"Imajyo Y.",5,64,12.8,"Japan","Yamaguchi University",105317377,4.5,1,3,16.75,6.5,3,4,2,41,20.5,143,71.5,0,3.47475071817249
"401","7102508318",7,46,"Phillips F.",179,6421,35.8715083798883,"United States","Rush University Medical Center",60018691,5.85714285714286,1,8,28.3684210526316,4.21052631578947,1,8,1.14285714285714,22,3.14285714285714,78,11.1428571428571,3.55057502820636,3.47283907459727
"402","6603310965",10,33,"Massicotte E.",108,3702,34.2777777777778,"Canada","University of Toronto",103870043,9,3,22,53.3375,12.8,1,21,2.1,47,4.7,112,11.2,0.859081390831391,3.47528874717561
"403","7202878103",6,23,"Hirabayashi K.",58,3593,61.948275862069,"Japan","Keio University School of Medicine",104279550,5.5,1,6,40.5555555555556,10.3703703703704,2,10,1.66666666666667,38,6.33333333333333,142,23.6666666666667,0.0954794372294373,3.47487026577597
"404","6701842195",4,14,"Maruiwa H.",17,950,55.8823529411765,"Japan","Keio University",100294098,5.5,1,7,47.0454545454545,12.0454545454545,2,9,2.25,38,9.5,142,35.5,0.00676190476190476,3.47485034060414
"405","16940283000",6,23,"Shikata J.",75,1790,23.8666666666667,"Japan","Gakkentoshi Hospital",110886218,2.5,1,3,9.78571428571429,2.71428571428571,2,5,0.833333333333333,6,1,6,1,0.06,1.66112956810631
"406","57202654477",3,13,"Tanaka C.",24,487,20.2916666666667,"Japan","Kyoto Shiritsu Byoin",114596672,2,1,2,16.7142857142857,4.28571428571429,2,2,0.666666666666667,6,2,6,2,0,1.66111590806299
"407","16143920700",3,12,"Ikenaga M.",20,614,30.7,"Japan","Sohma Hospital",112939560,2,1,3,17.3333333333333,4.33333333333333,2,2,0.666666666666667,6,2,6,2,0,1.66111590806299
"408","7404050844",4,11,"Ogawa Y.",16,1288,80.5,"Japan","Keio University",100294098,7,1,6,44.0714285714286,10.75,2,9,2.25,38,9.5,142,35.5,0.00452380952380952,3.47485034060414
"409","36876254800",2,6,"Karpova A.",7,226,32.2857142857143,"Canada","University of Toronto",103868291,8.5,3,5,53.875,16,2,5,2.5,34,17,97,48.5,0.015,3.4738543732731
"410","57196511801",2,2,"Mercier D.",2,67,33.5,"Canada","Toronto Western Hospital University of Toronto",103171150,5.5,2,4,44.5555555555556,13.3333333333333,3,4,2,34,17,97,48.5,0,3.47383445974995
"411","16155170600",2,7,"Arvin B.",14,291,20.7857142857143,"United Kingdom","Queens Hospital",112982872,5.5,1,4,43.4444444444444,13.3333333333333,2,4,2,34,17,97,48.5,0,3.47383445974995
"412","57191729806",2,5,"Lee M.",10,269,26.9,"United States","Milwaukee Pediatric Neurology",100505519,5.5,1,2,52.6666666666667,14.6666666666667,2,2,1,23,11.5,89,44.5,0,3.47345614618321
"413","7404244088",7,25,"King J.",43,2484,57.7674418604651,"United States","VA Connecticut Healthcare System",60105857,5.14285714285714,1,6,40.3,6.88,2,6,0.857142857142857,22,3.14285714285714,89,12.7142857142857,0.0556666666666667,3.4735158744261
"414","7404029525",5,50,"Roberts M.",227,8756,38.5726872246696,"United States","University of Pittsburgh",113917035,3.4,1,4,30.8333333333333,7.13333333333333,1,3,0.6,22,4.4,89,17.8,0,3.47345614618321
"415","18539089100",2,4,"Toguchi A.",4,90,22.5,"Japan","Yokohama Minami Kyosai Hospital",102095485,5,1,3,9.6,4.7,3,5,2.5,6,3,6,3,0,1.66112956810631
"416","55183838700",6,13,"Liu Y.",28,445,15.8928571428571,"China","Changzheng Hospital",113715444,8.66666666666667,2,9,14.5714285714286,6.02857142857143,2,14,2.33333333333333,21,3.5,23,3.83333333333333,0.164166666666667,1.74791893809598
"417","55547110395",3,6,"Wang X.",9,307,34.1111111111111,"China","Second Military Medical University",104278514,7.33333333333333,1,4,20.6153846153846,8.23076923076923,2,5,1.66666666666667,19,6.33333333333333,23,7.66666666666667,0,1.74786348205556
"418","54586264600",2,9,"Yoshida A.",17,451,26.5294117647059,"Japan","University of Fukui",103586400,7.5,1,4,22.8571428571429,8.57142857142857,2,5,2.5,30,15,124,62,0,3.47369507148016
"419","55627873653",2,3,"Baba H.",3,81,27,"Japan","University of Fukui",103586400,8.5,1,6,23.6666666666667,8.08333333333333,3,8,4,30,15,124,62,0.011,3.47375480794034
"420","55879458900",2,6,"Garst J.",12,176,14.6666666666667,"United States","David Geffen School of Medicine at UCLA",110195786,15,1,6,3.06493506493507,2,3,8,4,9,4.5,9,4.5,0,1.669449081803
"421","55864626900",2,4,"Espinal M.",7,44,6.28571428571429,"United States","University of California, Los Angeles",114715353,15,1,6,3.24675324675325,2,3,8,4,9,4.5,9,4.5,0,1.669449081803
"422","55879358000",2,3,"Paak B.",5,31,6.2,"United States","University of California, Los Angeles",113299840,15,1,6,3.33766233766234,2,3,8,4,9,4.5,9,4.5,0,1.669449081803
"423","56397049900",2,2,"Ghavamrezaii A.",2,17,8.5,"United States","University of California, Los Angeles",113299840,15,1,6,3.42857142857143,2,3,8,4,9,4.5,9,4.5,0,1.669449081803
"424","56396224900",2,2,"Wu I.",2,17,8.5,"United States","University of California, Los Angeles",112440090,15,1,5,3.375,2,3,8,4,9,4.5,9,4.5,0,1.669449081803
"425","55917918800",2,4,"Li C.",6,39,6.5,"United States","University of California, Los Angeles",113299840,15,1,6,3.24675324675325,2,3,8,4,9,4.5,9,4.5,0,1.669449081803
"426","56395876500",2,3,"Lu D.",6,34,5.66666666666667,"United States","UCLA Health Sciences",108367018,15,1,6,3.33766233766234,2,3,8,4,9,4.5,9,4.5,0,1.669449081803
"427","55864588900",2,2,"Ghalehsari N.",4,19,4.75,"United States","University of California, Los Angeles",113299840,15,1,6,3.42857142857143,2,3,8,4,9,4.5,9,4.5,0,1.669449081803
"428","55864799900",2,3,"Razaghy M.",7,36,5.14285714285714,"United States","Herman Ostrow School of Dentistry of USC",123944636,15,1,6,3.33766233766234,2,3,8,4,9,4.5,9,4.5,0,1.669449081803
"429","6603598116",2,9,"Magge S.",15,652,43.4666666666667,"United States","Lahey Hospital & Medical Center",100274703,12,1,3,33,9.2,2,4,2,19,9.5,89,44.5,0,3.47341632849577
"430","56158900200",2,7,"Wu L.",20,139,6.95,"China","Nanchang University",112866453,5,2,2,32,8.66666666666667,3,2,1,9,4.5,9,4.5,0,1.66942148760331
"431","55547110438",4,9,"Wang X.",19,257,13.5263157894737,"China","Changzheng Hospital",113918965,8,2,7,12.0434782608696,4.69565217391304,2,12,3,21,5.25,23,5.75,0.122,1.7479088549178
"432","7004820692",6,66,"McAfee P.",215,12550,58.3720930232558,"United States","University of Maryland",113647055,6.33333333333333,1,8,26.5714285714286,4.52380952380952,1,8,1.33333333333333,21,3.5,78,13,4.63918290605101,3.47281917271258
"433","7202796872",2,9,"Nishi Y.",9,616,68.4444444444444,"Japan","Keio University",100294098,3,1,4,37.2857142857143,8.28571428571429,2,4,2,23,11.5,108,54,0,3.4737747205503
"434","57202760671",2,0,"Qiu Y.",2,0,0,"China","Fujian Medical University",118995010,6,1,1,1.16666666666667,2,3,6,3,7,3.5,7,3.5,0,1.66389351081531
"435","57209213712",2,0,"Zeng J.",3,0,0,"China","Fujian Medical University",118995010,6,1,1,1.16666666666667,2,3,6,3,7,3.5,7,3.5,0,1.66389351081531
"436","57202760163",2,0,"Chen C.",5,0,0,"China","Fujian Medical University",118995010,6,1,1,1.16666666666667,2,3,6,3,7,3.5,7,3.5,0,1.66389351081531
"437","56325519600",2,2,"Xie Y.",8,13,1.625,"China","Fujian Medical University",118995010,6,1,1,0.833333333333333,2,3,6,3,7,3.5,7,3.5,0,1.66389351081531
"438","55763337800",2,3,"Wang F.",8,29,3.625,"China","Fujian Medical University",118995010,6,1,1,0.666666666666667,2,3,6,3,7,3.5,7,3.5,0,1.66389351081531
"439","57216823518",2,0,"Chen Y.",1,0,0,"China","Fujian Medical University",118995010,6,1,1,1.16666666666667,2,3,6,3,7,3.5,7,3.5,0,1.66389351081531
"440","57211972189",2,2,"Ye J.",4,7,1.75,"China","Fujian Medical University",118995010,6,1,1,0.833333333333333,2,3,6,3,7,3.5,7,3.5,0,1.66389351081531
"441","7004406757",6,45,"Abumi K.",157,7833,49.8917197452229,"Japan","Sapporo Orthopaedic Hospital",116666087,8.16666666666667,1,18,23.6842105263158,7.52631578947368,1,18,3,124,20.6666666666667,166,27.6666666666667,3.2,3.4797788100994
"442","56806697700",2,4,"Dufour T.",7,154,22,"France","Clinique Geoffroy Saint-Hilaire",60083828,7,1,2,5,2,3,2,1,3,1.5,3,1.5,0,1.65289256198347
"443","6506300712",2,6,"Aubourg L.",11,228,20.7272727272727,"France","LDR Medical",107034224,7,1,2,4,2,2,2,1,3,1.5,3,1.5,0,1.65289256198347
"444","35068045100",2,4,"Huppert J.",10,160,16,"France","Clinique du Parc",122935628,7,1,2,5,2,3,2,1,3,1.5,3,1.5,0,1.65289256198347
"445","16302561800",2,3,"Yamada H.",5,62,12.4,"Japan","Saitama Medical Center, Saitama Medical University",100247085,5,1,2,9,3.33333333333333,3,2,1,6,3,12,6,0,3.46250099989715
"446","57194384908",2,9,"Nakajima T.",16,239,14.9375,"Japan","Gunma University Faculty of Medicine",103341727,7,1,3,5.8,2.6,2,4,2,6,3,6,3,0,1.66112501473358
"447","55432622700",3,8,"Tsutsumi S.",11,199,18.0909090909091,"Japan","Gunma University Faculty of Medicine",103341727,6.66666666666667,1,4,5.77777777777778,2.22222222222222,3,5,1.66666666666667,6,2,6,2,0.0025,1.66112956810631
"448","6508328315",4,17,"Cappuccino A.",25,1460,58.4,"United States","Buffalo Spine Surgery",60097935,7.25,1,6,41.4,5.26666666666667,2,7,1.75,20,5,78,19.5,3.08068491697451,3.47277936962751
"449","26535541500",2,3,"Ahrens J.",3,399,133,"United States","Pivotal Research Solutions",107213010,7.5,1,4,49,6.5,2,4,2,20,10,78,39,0,3.4727196667106
"450","6603828753",2,9,"Metcalf N.",10,840,84,"United States","Medtronic, Inc.",60000723,4,1,2,49.5,7,2,2,1,19,9.5,80,40,0,3.4729584906958
"451","7004439477",2,13,"Rabin D.",19,524,27.5789473684211,"United States","St. Luke's University Health Network",113083360,8.5,1,2,72,21.5,2,2,1,34,17,97,48.5,0,3.47379463338855
"452","27268069600",3,9,"Xu J.",26,258,9.92307692307692,"China","Hebei Medical University",103539206,5,1,2,16.8,10.3,2,5,1.66666666666667,9,3,10,3.33333333333333,0,3.44935538036827
"453","57199658680",2,5,"Srivastava A.",17,163,9.58823529411765,"India","Indian Spinal Injuries Centre, New Delhi",122566359,8,1,2,12.3333333333333,5.66666666666667,3,3,1.5,10,5,10,5,0,1.67221311611119
"454","8587051000",3,3,"Xu T.",19,60,3.15789473684211,"China","Tianjin Union Medical Center",107928438,4,2,3,2.25,2,3,4,1.33333333333333,5,1.66666666666667,5,1.66666666666667,0,1.65837479270315
"455","24401807100",2,3,"Shen Q.",13,29,2.23076923076923,"China","Tianjin Union Medical Center",118514062,4,2,3,2.25,2.25,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"456","57198783397",2,1,"Xia Y.",1,14,14,"United States","Centers for Disease Control and Prevention",104107610,4,1,3,2.75,2.25,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"457","23979061900",2,3,"Xia Y.",14,52,3.71428571428571,"China","Tianjin Union Medical Center (Tianjin People’s Hospital)",123868822,4,2,4,2.25,2.25,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"458","38662700700",2,2,"Li H.",8,24,3,"China","Tianjin Union Medical Center (Tianjin People’s Hospital)",123868822,4,2,4,2.5,2.25,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"459","20735717700",2,11,"Takahashi M.",20,387,19.35,"Japan","Kyorin University School of Medicine",103974692,14.5,1,17,27.4117647058824,8.41176470588235,2,17,8.5,124,62,166,83,0,3.47975882859604
"460","8880375200",2,11,"Tow B.",15,385,25.6666666666667,"Singapore","Singapore General Hospital",113195985,10.5,2,3,11.4,6.4,2,3,1.5,10,5,10,5,0,1.67221311611119
"461","9277170900",3,12,"Tomizawa S.",27,343,12.7037037037037,"Japan","Tokyo Medical and Dental University",60003303,9,1,6,21.9166666666667,7.45833333333333,2,10,3.33333333333333,39,13,148,49.3333333333333,0,3.47518909960488
"462","57211771796",3,10,"Hashimoto M.",16,485,30.3125,"Japan","Chiba Rosai Hospital",112649582,8.33333333333333,1,7,24.4666666666667,5.66666666666667,2,9,3,41,13.6666666666667,162,54,0.0192857142857143,3.47578707076037
"463","54880293500",2,8,"Chen Y.",14,121,8.64285714285714,"China","Changzheng Hospital",113715444,12,2,5,12.2222222222222,5.22222222222222,3,9,4.5,21,10.5,23,11.5,0,1.74789373036864
"464","36101760200",2,6,"Tsai N.",12,168,14,"Australia","Australian National University",60008950,12,1,4,12.4444444444444,5.22222222222222,3,9,4.5,21,10.5,23,11.5,0,1.74789373036864
"465","7403418870",2,2,"Peng Y.",2,21,10.5,"China","Changzheng Hospital",113352074,12,2,4,12.8888888888889,5.22222222222222,3,9,4.5,21,10.5,23,11.5,0,1.74789373036864
"466","55337045500",2,2,"Gu S.",2,21,10.5,"China","Changzheng Hospital",113715444,12,2,5,12.8888888888889,5.22222222222222,3,9,4.5,21,10.5,23,11.5,0,1.74789373036864
"467","37040703300",2,7,"Ohta R.",9,142,15.7777777777778,"Japan","Graduate School of Biomedical and Health Sciences",124559565,7,1,3,24.9166666666667,5.83333333333333,3,7,3.5,16,8,22,11,0,3.46523330283623
"468","27867684900",2,10,"Izumi B.",20,426,21.3,"Japan","Hiroshima City Asa Hospital",102397502,8,1,5,21.1875,5.25,2,11,5.5,16,8,22,11,0.0133333333333333,3.4653125643313
"469","34968816600",8,24,"Tanaka N.",85,2208,25.9764705882353,"Japan","Graduate School of Biomedical and Health Sciences",124559565,6.75,1,6,22.2884615384615,5.03846153846154,2,14,1.75,16,2,22,2.75,0.0453333333333333,3.46537201283217
"470","24471070600",4,11,"Nakamae T.",31,324,10.4516129032258,"Japan","Graduate School of Biomedical and Health Sciences",124559565,8.5,1,6,21.53125,5.0625,2,14,3.5,16,4,22,5.5,0.0453333333333333,3.46537201283217
"471","10040230100",7,23,"Kamei N.",88,1774,20.1590909090909,"Japan","Graduate School of Biomedical and Health Sciences",124559565,7,1,6,22.304347826087,5.15217391304348,2,14,2,16,2.28571428571429,22,3.14285714285714,0.0453333333333333,3.46537201283217
"472","37040399500",2,7,"Fujioka Y.",13,170,13.0769230769231,"Japan","Graduate School of Biomedical and Health Sciences",124559565,7,1,3,24.9166666666667,5.83333333333333,3,7,3.5,16,8,22,11,0,3.46523330283623
"473","35448773300",7,19,"Nakanishi K.",81,1091,13.4691358024691,"Japan","Hiroshima University",104558481,7,1,5,22.9130434782609,5.15217391304348,2,14,2,16,2.28571428571429,22,3.14285714285714,0.0453333333333333,3.46537201283217
"474","26536381900",3,8,"Odate S.",18,152,8.44444444444444,"Japan","Gakkentoshi Hospital",110886218,3,1,1,13.5714285714286,3.71428571428571,3,3,1,6,2,6,2,0,1.6611204613858
"475","54407733500",2,4,"Yamamura S.",5,94,18.8,"Japan","Gakkentoshi Hospital",110886218,3,1,1,14.2,4,3,3,1.5,6,3,6,3,0,1.6611204613858
"476","55392336300",2,5,"Gu Y.",6,161,26.8333333333333,"China","Changzheng Hospital",107107990,6,1,4,14.625,7.25,3,5,2.5,19,9.5,23,11.5,0.0025,1.74786348205556
"477","55390830900",2,3,"Shi J.",3,96,32,"China","Shanghai Chest Hospital",104829832,6,1,4,15.125,7.25,3,5,2.5,19,9.5,23,11.5,0.0025,1.74786348205556
"478","36898740500",7,11,"Kanbara S.",62,427,6.88709677419355,"Japan","Nagoya University Graduate School of Medicine",124486518,8,1,7,25.0181818181818,16.1090909090909,2,11,1.57142857142857,42,6,128,18.2857142857143,0.001,3.47766204700009
"479","36898777600",6,13,"Morita D.",43,424,9.86046511627907,"Japan","Hamamatsu Medical Center",106636682,7.83333333333333,1,6,24.6222222222222,16.5555555555556,2,10,1.66666666666667,42,7,128,21.3333333333333,0,3.47764208979892
"480","7102760498",5,11,"Sasai K.",21,400,19.047619047619,"Japan","Kishiwada Eishinkai Hospital",113656303,5,1,3,6.82352941176471,2.76470588235294,2,5,1,6,1.2,6,1.2,0.02,1.66112956810631
"481","8610247000",2,4,"Wakabayashi E.",5,108,21.6,"Japan","Kishiwada Eishinkai Hospital",113656303,5.5,1,2,9.5,3.66666666666667,3,3,1.5,6,3,6,3,0,1.6611204613858
"482","20435030700",2,9,"Umeda M.",9,258,28.6666666666667,"Japan","Kansai Medical University",100295381,5.5,1,2,7.83333333333333,3.66666666666667,2,3,1.5,6,3,6,3,0,1.6611204613858
"483","55186690800",3,10,"Fujiwara Y.",23,398,17.304347826087,"Japan","Japanese Orthopaedic Association",122272626,5.66666666666667,1,4,26.1111111111111,6.27777777777778,2,9,3,16,5.33333333333333,22,7.33333333333333,0,3.46527293313053
"484","55722240600",4,15,"Fujimoto Y.",37,890,24.0540540540541,"Japan","JA Hiroshima General Hospital",113402341,8,1,5,20.4444444444444,5.07407407407407,2,12,3,16,4,22,5.5,0.02,3.46533238027162
"485","55249407200",2,9,"Soeda T.",14,865,61.7857142857143,"Japan","Gakkentoshi Hospital",110886218,3,1,1,13.2,4,2,3,1.5,6,3,6,3,0,1.6611204613858
"486","22955761300",3,10,"McLoughlin G.",16,433,27.0625,"United States","Johns Hopkins School of Medicine",113142459,8,1,4,47.5,5.25,2,4,1.33333333333333,23,7.66666666666667,61,20.3333333333333,0,3.46939943894201
"487","16233214900",3,13,"Gök B.",20,403,20.15,"United States","Johns Hopkins University",103305435,8,1,4,46.75,5.25,2,4,1.33333333333333,23,7.66666666666667,61,20.3333333333333,0,3.46939943894201
"488","16638276200",3,3,"Mareš M.",3,211,70.3333333333333,"Czech Republic","Fakultni Nemocnice Brno",100291007,7.33333333333333,1,4,18.4736842105263,8.36842105263158,2,8,2.66666666666667,13,4.33333333333333,13,4.33333333333333,0,1.68065362449872
"489","57214489629",3,4,"Smrčka V.",4,260,65,"Czech Republic","Fakultni Nemocnice Brno",100291006,9.33333333333333,1,4,14.9166666666667,7.41666666666667,2,11,3.66666666666667,13,4.33333333333333,13,4.33333333333333,0.00503968253968254,1.68066760776657
"490","56264808000",2,6,"Saiki K.",8,261,32.625,"Japan","Saitama Medical Center, Saitama Medical University",100247085,3.5,1,2,10.6666666666667,3.33333333333333,2,2,1,5,2.5,6,3,0,3.45624091025751
"491","7004417466",2,7,"Itabashi T.",16,257,16.0625,"Japan","Towada City Hospital",123089256,8,1,7,15.9230769230769,7.23076923076923,2,8,4,27,13.5,124,62,0,3.47369507148016
"492","56093325900",2,1,"Wu Y.",5,15,3,"Taiwan","Kuang Tien General Hospital",106891245,2.5,1,2,1.6,2,3,2,1,3,1.5,3,1.5,0,1.65289256198347
"493","55467254500",2,1,"Wang N.",5,15,3,"Taiwan","Kuang Tien General Hospital",106891253,2.5,1,1,1.6,2,3,2,1,3,1.5,3,1.5,0,1.65289256198347
"494","15034955300",2,2,"Lin C.",6,56,9.33333333333333,"Taiwan","Kuang Tien General Hospital",106891245,2.5,1,2,1.14285714285714,2,3,2,1,3,1.5,3,1.5,0,1.65289256198347
"495","16135466300",2,6,"Abe R.",6,323,53.8333333333333,"Japan","Saitama Medical Center, Saitama Medical University",100247085,3.5,1,2,9.5,3,2,2,1,5,2.5,6,3,0,3.45624091025751
"496","7403050531",3,11,"Mochizuki M.",14,643,45.9285714285714,"Japan","Numazu City Hospital",102139634,11.6666666666667,1,20,26.36,7.6,2,20,6.66666666666667,124,41.3333333333333,166,55.3333333333333,0.91064611991981,3.47981877379455
"497","8368351700",2,9,"Aiba A.",13,348,26.7692307692308,"Japan","Numazu City Hospital",107021239,14,1,19,26.4090909090909,7.81818181818182,2,19,9.5,124,62,166,83,0.78848674334867,3.47979879183224
"498","8610246700",3,6,"Ohnari H.",7,177,25.2857142857143,"Japan","Kansai Medical University",100295381,5,1,3,8.5,3.6,3,5,1.66666666666667,6,2,6,2,0.02,1.66112956810631
"499","15033280400",4,7,"Horie Y.",9,355,39.4444444444444,"Japan","Chubu Rosai Hospital",107166408,6.75,2,8,26.625,16.0833333333333,2,10,2.5,30,7.5,71,17.75,0.0172695915195915,3.47421285573417
"500","8917710500",2,3,"Hirabayashi H.",3,252,84,"Japan","Keio University School of Medicine",104279550,8,1,5,40.7142857142857,10.1428571428571,2,7,3.5,38,19,142,71,0,3.474810490946
"501","7102975555",2,6,"Wada E.",8,485,60.625,"Japan","Hoshigaoka Koseinenkin Hospital",102712469,11,1,11,41.0769230769231,11.7692307692308,2,10,5,106,53,171,85.5,0,3.47973884732215
"502","10045179800",3,13,"Hamasaki T.",24,631,26.2916666666667,"Japan","National Hospital Organization, Japan",113613372,7,1,3,21.75,5.25,2,8,2.66666666666667,16,5.33333333333333,22,7.33333333333333,0,3.46525311787007
"503","35316408200",2,8,"Sasaki H.",10,167,16.7,"Japan","Graduate School of Biomedical and Health Sciences",124559565,9,1,4,22.375,5.375,3,8,4,16,8,22,11,0,3.46525311787007
